27, 8, pa1-unknown-g-output.txt
 199.51,  199.01,  205.98
 398.44,  394.82,  191.92
 209.37,  208.55,  211.07
 209.39,  207.03,  336.06
 209.41,  205.52,  461.05
 205.79,  333.49,  212.58
 205.81,  331.97,  337.58
 205.83,  330.46,  462.57
 202.21,  458.43,  214.10
 202.23,  456.91,  339.09
 202.25,  455.40,  464.08
 334.32,  212.13,  211.09
 334.34,  210.61,  336.08
 334.36,  209.10,  461.07
 330.74,  337.07,  212.61
 330.76,  335.55,  337.60
 330.78,  334.04,  462.59
 327.16,  462.01,  214.12
 327.18,  460.49,  339.11
 327.20,  458.98,  464.10
 459.27,  215.71,  211.12
 459.29,  214.19,  336.11
 459.31,  212.68,  461.10
 455.69,  340.65,  212.63
 455.71,  339.13,  337.62
 455.73,  337.62,  462.61
 452.11,  465.59,  214.14
 452.13,  464.07,  339.14
 452.15,  462.56,  464.13
 211.52,  211.48,  450.61
 212.86,  208.32,  575.56
 214.19,  205.15,  700.51
 211.52,  336.44,  453.77
 212.86,  333.28,  578.73
 214.19,  330.11,  703.68
 211.52,  461.40,  456.94
 212.86,  458.24,  581.89
 214.20,  455.07,  706.85
 336.51,  211.52,  449.27
 337.85,  208.35,  574.22
 339.18,  205.18,  699.18
 336.51,  336.48,  452.44
 337.85,  333.31,  577.39
 339.19,  330.14,  702.34
 336.52,  461.44,  455.61
 337.85,  458.27,  580.56
 339.19,  455.10,  705.51
 461.50,  211.55,  447.94
 462.84,  208.38,  572.89
 464.18,  205.21,  697.84
 461.51,  336.51,  451.10
 462.84,  333.34,  576.06
 464.18,  330.17,  701.01
 461.51,  461.47,  454.27
 462.85,  458.30,  579.22
 464.18,  455.13,  704.18
 211.29,  448.63,  208.31
 209.84,  445.00,  333.25
 208.40,  441.37,  458.19
 208.34,  573.55,  211.91
 206.89,  569.92,  336.85
 205.45,  566.29,  461.79
 205.39,  698.46,  215.50
 203.94,  694.83,  340.44
 202.50,  691.20,  465.38
 336.24,  451.54,  209.84
 334.80,  447.91,  334.78
 333.35,  444.28,  459.72
 333.29,  576.45,  213.44
 331.85,  572.82,  338.38
 330.40,  569.19,  463.31
 330.34,  701.37,  217.03
 328.90,  697.74,  341.97
 327.45,  694.11,  466.91
 461.20,  454.45,  211.37
 459.76,  450.82,  336.31
 458.31,  447.19,  461.25
 458.25,  579.36,  214.97
 456.81,  575.73,  339.90
 455.36,  572.10,  464.84
 455.30,  704.27,  218.56
 453.86,  700.64,  343.50
 452.41,  697.01,  468.44
 209.73,  448.45,  449.09
 211.56,  448.74,  574.08
 213.38,  449.02,  699.06
 205.99,  573.39,  448.86
 207.82,  573.68,  573.84
 209.64,  573.97,  698.83
 202.25,  698.34,  448.63
 204.07,  698.62,  573.61
 205.90,  698.91,  698.60
 334.66,  452.19,  447.26
 336.49,  452.47,  572.24
 338.31,  452.76,  697.23
 330.92,  577.13,  447.02
 332.75,  577.42,  572.01
 334.57,  577.70,  697.00
 327.18,  702.07,  446.79
 329.01,  702.36,  571.78
 330.83,  702.65,  696.76
 459.59,  455.92,  445.42
 461.42,  456.21,  570.41
 463.24,  456.50,  695.39
 455.85,  580.87,  445.19
 457.68,  581.15,  570.18
 459.50,  581.44,  695.16
 452.11,  705.81,  444.96
 453.94,  706.10,  569.94
 455.76,  706.38,  694.93
 448.87,  210.18,  208.71
 451.65,  212.33,  333.66
 454.43,  214.49,  458.61
 445.74,  335.12,  206.62
 448.52,  337.28,  331.57
 451.30,  339.43,  456.52
 442.61,  460.06,  204.54
 445.38,  462.22,  329.49
 448.16,  464.38,  454.44
 573.80,  213.26,  205.88
 576.58,  215.42,  330.83
 579.36,  217.57,  455.78
 570.67,  338.20,  203.79
 573.45,  340.36,  328.74
 576.22,  342.52,  453.69
 567.54,  463.14,  201.70
 570.31,  465.30,  326.65
 573.09,  467.46,  451.60
 698.73,  216.34,  203.05
 701.51,  218.50,  328.00
 704.29,  220.66,  452.95
 695.60,  341.28,  200.96
 698.38,  343.44,  325.91
 701.15,  345.60,  450.86
 692.46,  466.23,  198.87
 695.24,  468.39,  323.82
 698.02,  470.54,  448.77
 451.42,  208.64,  448.10
 452.73,  209.48,  573.09
 454.05,  210.32,  698.08
 449.79,  333.62,  447.27
 451.10,  334.47,  572.26
 452.41,  335.31,  697.26
 448.15,  458.61,  446.45
 449.46,  459.45,  571.44
 450.78,  460.30,  696.43
 576.40,  210.26,  446.78
 577.72,  211.11,  571.77
 579.03,  211.95,  696.76
 574.77,  335.25,  445.95
 576.08,  336.09,  570.94
 577.39,  336.93,  695.93
 573.13,  460.24,  445.13
 574.45,  461.08,  570.12
 575.76,  461.92,  695.11
 701.38,  211.89,  445.45
 702.70,  212.73,  570.44
 704.01,  213.57,  695.43
 699.75,  336.88,  444.63
 701.06,  337.72,  569.62
 702.38,  338.56,  694.61
 698.12,  461.86,  443.80
 699.43,  462.70,  568.79
 700.74,  463.55,  693.78
 451.62,  450.73,  210.01
 448.27,  452.47,  334.95
 444.91,  454.21,  459.89
 450.41,  575.72,  208.24
 447.06,  577.45,  333.18
 443.70,  579.19,  458.12
 449.20,  700.70,  206.47
 445.84,  702.43,  331.41
 442.49,  704.17,  456.35
 576.57,  451.99,  213.34
 573.22,  453.73,  338.29
 569.86,  455.47,  463.23
 575.36,  576.97,  211.57
 572.00,  578.71,  336.52
 568.65,  580.45,  461.46
 574.15,  701.96,  209.80
 570.79,  703.69,  334.75
 567.44,  705.43,  459.69
 701.52,  453.25,  216.68
 698.17,  454.99,  341.62
 694.81,  456.72,  466.57
 700.31,  578.23,  214.91
 696.95,  579.97,  339.85
 693.60,  581.71,  464.80
 699.10,  703.21,  213.14
 695.74,  704.95,  338.08
 692.39,  706.69,  463.03
 450.16,  451.60,  450.80
 453.31,  450.78,  575.76
 456.45,  449.96,  700.72
 451.22,  576.59,  451.60
 454.36,  575.77,  576.56
 457.50,  574.95,  701.51
 452.27,  701.59,  452.39
 455.41,  700.77,  577.35
 458.56,  699.94,  702.31
 575.12,  450.57,  447.65
 578.26,  449.75,  572.61
 581.41,  448.93,  697.57
 576.17,  575.56,  448.45
 579.32,  574.74,  573.41
 582.46,  573.92,  698.36
 577.23,  700.55,  449.24
 580.37,  699.73,  574.20
 583.51,  698.91,  699.16
 700.07,  449.53,  444.50
 703.22,  448.71,  569.46
 706.36,  447.89,  694.42
 701.13,  574.52,  445.30
 704.27,  573.70,  570.26
 707.42,  572.88,  695.21
 702.18,  699.52,  446.09
 705.33,  698.70,  571.05
 708.47,  697.88,  696.01
